vehicle_lat,vehicle_long,nearest_city,state_admin1,country_code
49.0982308,-102.6024981,Estevan,Saskatchewan,CA
49.02476054,-104.5570367,Plentywood,Montana,US
47.44271855,-119.958032,Quincy,Washington,US
47.99224768,-73.75322086,La Tuque,Quebec,CA
32.91762347,-76.1083481,Harkers Island,North Carolina,US
49.99998648,-83.25431199,Hearst,Ontario,CA
49.99198073,-97.22542897,Winnipeg,Manitoba,CA
42.98088971,-70.00521728,Kennebunkport,Maine,US
44.61594533,-103.3836276,Sturgis,South Dakota,US
38.94886107,-70.00016272,Nantucket,Massachusetts,US
32.13480375,-88.52481738,Quitman,Mississippi,US
31.92738581,-111.6175457,Sells,Arizona,US
30.00553483,-80.74663764,Saint Augustine Beach,Florida,US
44.43630657,-84.81740821,Houghton Lake,Michigan,US
43.35984198,-99.05462449,Platte,South Dakota,US
42.00316003,-119.9855203,Lakeview,Oregon,US
37.64893343,-70.03158683,Nantucket,Massachusetts,US
43.81445082,-79.27205442,Scarborough,Ontario,CA
42.94728194,-75.99929929,Manlius,New York,US
41.71197412,-70.21212683,Yarmouth,Massachusetts,US
30.1542803,-116.1213813,Luis Rodriguez (El Vergel),Baja California,MX
41.47227888,-112.2375822,Perry,Utah,US
36.98148776,-114.6059393,Moapa Town,Nevada,US
35.44685666,-73.0633689,Buxton,North Carolina,US
49.93627308,-70.0000003,Forestville,Quebec,CA
30.14126492,-70.28994366,Hamilton,Hamilton city,BM
45.0802149,-119.8549922,Condon,Oregon,US
30.65684526,-74.6541724,Harkers Island,North Carolina,US
30.07804534,-83.8299604,Perry,Florida,US
30.33567378,-71.72316766,Buxton,North Carolina,US
36.14075915,-70.00051466,Nantucket,Massachusetts,US
49.22690863,-85.07923111,Hornepayne,Ontario,CA
43.48717877,-94.83619369,Estherville,Iowa,US
36.42401795,-72.30009762,Nags Head,North Carolina,US
34.74101083,-114.2445581,Desert Hills,Arizona,US
39.93721359,-71.18065932,Montauk,New York,US
34.84382643,-99.74483871,Hollis,Oklahoma,US
49.92942771,-74.82766102,Chapais,Quebec,CA
33.55984775,-87.05575787,Sylvan Springs,Alabama,US
30.00000196,-98.89213952,Comfort,Texas,US
35.91602634,-113.8112919,Meadview,Arizona,US
46.74668117,-95.604667,Frazee,Minnesota,US
32.72860845,-70.01990847,Hamilton,Hamilton city,BM
48.60257188,-71.21514433,Saint-Ambroise,Quebec,CA
39.094068,-116.9090521,Eureka,Nevada,US
42.68506195,-80.47859945,Norfolk County,Ontario,CA
40.09422642,-96.21266507,Pawnee City,Nebraska,US
30.66838894,-73.50078166,Buxton,North Carolina,US
49.58216042,-70.80675631,Saint-Ambroise,Quebec,CA
30.11223417,-70.69583497,Hamilton,Hamilton city,BM
32.55967817,-73.13545425,Buxton,North Carolina,US
32.183613,-102.9774111,Jal,New Mexico,US
46.63298022,-104.7845505,Glendive,Montana,US
45.16006081,-89.64657589,Merrill,Wisconsin,US
37.81907247,-78.20292154,Palmyra,Virginia,US
32.10837946,-82.06835156,Reidsville,Georgia,US
30.99009329,-101.289043,Big Lake,Texas,US
41.47333727,-75.31685844,Honesdale,Pennsylvania,US
40.77752785,-116.6273618,Battle Mountain,Nevada,US
31.37343683,-70.02302464,Hamilton,Hamilton city,BM
32.30936917,-103.1017232,Eunice,New Mexico,US
30.34884577,-71.2226878,Buxton,North Carolina,US
43.72831484,-100.112716,Kennebec,South Dakota,US
48.91165166,-118.4324584,Grand Forks,British Columbia,CA
41.24653193,-83.12507819,Green Springs,Ohio,US
49.5594147,-72.53747724,Albanel,Quebec,CA
45.13789069,-83.7303476,Rogers City,Michigan,US
49.37003501,-70.73773989,Saguenay,Quebec,CA
49.47498936,-114.6231718,Sparwood,British Columbia,CA
30.02226657,-117.351017,Pueblo Benito Garcia,Baja California,MX
32.44900254,-109.7186175,Willcox,Arizona,US
30.48767177,-101.310121,Ozona,Texas,US
30.47768526,-92.50057639,Eunice,Louisiana,US
30.04785447,-71.8324026,Marsh Harbour,Central Abaco,BS
30.02640477,-115.035653,Luis Rodriguez (El Vergel),Baja California,MX
31.18900689,-90.78194029,Liberty,Mississippi,US
33.60390329,-107.2237916,Elephant Butte,New Mexico,US
36.51160814,-73.4130639,Nags Head,North Carolina,US
41.0550178,-95.32677085,Red Oak,Iowa,US
46.39139116,-97.76072965,Lisbon,North Dakota,US
30.54212346,-119.684193,Avalon,California,US
41.10392468,-70.03106188,Nantucket,Massachusetts,US
37.02744594,-86.35168968,Bowling Green,Kentucky,US
31.6512403,-72.16582589,Buxton,North Carolina,US
47.51481443,-113.9797474,Ronan,Montana,US
30.19145103,-99.49350502,Harper,Texas,US
31.74347311,-109.6951857,Tombstone,Arizona,US
31.30596664,-77.17365044,Southport,North Carolina,US
34.63755664,-118.6650831,Castaic,California,US
30.08872957,-70.0045426,Hamilton,Hamilton city,BM
33.53282436,-73.77652638,Buxton,North Carolina,US
35.66155506,-70.60969188,Buxton,North Carolina,US
30.49659317,-118.9933702,Santa Anita,Baja California,MX
45.59421362,-109.0542571,Columbus,Montana,US
41.87323242,-71.23577711,Rehoboth,Massachusetts,US
30.35924625,-75.94013254,Cooper's Town,North Abaco,BS
30.42392807,-77.30484546,Isle of Palms,South Carolina,US
36.89775025,-70.04068083,Nantucket,Massachusetts,US
31.20008501,-70.09349641,Hamilton,Hamilton city,BM
49.33882106,-89.55359719,Thunder Bay,Ontario,CA
48.26532812,-90.3991048,Grand Marais,Minnesota,US
49.09225159,-90.13561632,Thunder Bay,Ontario,CA
31.8291632,-70.36741988,Hamilton,Hamilton city,BM
34.89824677,-118.386197,Rosamond,California,US
30.57511354,-92.630046,Basile,Louisiana,US
36.30306738,-104.7446363,Springer,New Mexico,US
30.05601813,-115.5476136,Luis Rodriguez (El Vergel),Baja California,MX
31.43438017,-75.3928321,Harkers Island,North Carolina,US
42.29091205,-103.2705103,Alliance,Nebraska,US
38.70497183,-70.68882018,Nantucket,Massachusetts,US
49.78024541,-71.0813541,Saint-Ambroise,Quebec,CA
31.02200889,-70.43961515,Hamilton,Hamilton city,BM
32.09083562,-119.8947585,Avalon,California,US
35.88501056,-105.1543261,Mora,New Mexico,US
30.11832392,-95.42848368,Spring,Texas,US
48.55384455,-85.23681083,Hornepayne,Ontario,CA
49.90653068,-106.3933359,Gravelbourg,Saskatchewan,CA
45.11254294,-73.22236335,Lacolle,Quebec,CA
49.8382468,-87.56870417,Greenstone,Ontario,CA
41.72880452,-105.4626444,Laramie,Wyoming,US
49.83682361,-119.8792373,Peachland,British Columbia,CA
37.47796205,-117.0452167,Goldfield,Nevada,US
38.84268468,-118.6839641,Hawthorne,Nevada,US
31.02980834,-115.9137521,Camalu,Baja California,MX
47.23515489,-70.10650904,La Pocatiere,Quebec,CA
30.02153619,-119.7439172,Santa Anita,Baja California,MX
34.72360452,-119.0719861,Pine Mountain Club,California,US
43.35017699,-94.30460557,Algona,Iowa,US
30.9607125,-94.22323371,Sam Rayburn,Texas,US
36.98386161,-90.77876493,Piedmont,Missouri,US
30.82792493,-102.7615177,Fort Stockton,Texas,US
30.00565705,-111.002279,Benjamin Hill,Sonora,MX
44.03889419,-95.376797,Fulda,Minnesota,US
47.55465219,-72.35196021,La Tuque,Quebec,CA
49.90478809,-70.48080287,Saguenay,Quebec,CA
36.39823033,-110.6312159,Kaibito,Arizona,US
30.88322498,-72.43469082,Buxton,North Carolina,US
44.63469326,-104.3995187,Sundance,Wyoming,US
32.62096954,-112.7099447,Ajo,Arizona,US
30.8274517,-104.5319655,Van Horn,Texas,US
43.90999798,-79.85758314,Orangeville,Ontario,CA
48.58337141,-70.13157974,La Malbaie,Quebec,CA
30.09239722,-70.07210292,Hamilton,Hamilton city,BM
38.36649012,-70.00042738,Nantucket,Massachusetts,US
33.40606066,-70.35500437,Buxton,North Carolina,US
30.93378113,-81.28092707,Saint Simons Island,Georgia,US
48.07515947,-74.61910679,Saint-Michel-des-Saints,Quebec,CA
48.19058353,-70.07199707,La Malbaie,Quebec,CA
36.6191583,-114.5622743,Moapa Town,Nevada,US
39.59311144,-115.0138359,McGill,Nevada,US
30.16438639,-71.11802865,Hamilton,Hamilton city,BM
48.51508191,-74.71198532,Chapais,Quebec,CA
34.67706783,-104.6311656,Santa Rosa,New Mexico,US
30.11555369,-72.29440698,Marsh Harbour,Central Abaco,BS
32.65830375,-112.9882689,Ajo,Arizona,US
30.00007689,-70.1282043,Hamilton,Hamilton city,BM
30.46948636,-72.32363936,Buxton,North Carolina,US
47.82122305,-83.20715065,Elliot Lake,Ontario,CA
31.74752982,-88.33973538,Belmont,Mississippi,US
37.42399544,-70.63674278,Montauk,New York,US
42.24232315,-88.82143409,Belvidere,Illinois,US
49.43246728,-82.8063726,Kapuskasing,Ontario,CA
48.58370154,-97.93787563,Park River,North Dakota,US
47.24559791,-94.4179803,Walker,Minnesota,US
30.26899097,-73.79541281,Marsh Harbour,Central Abaco,BS
38.66757737,-71.38732573,Amagansett,New York,US
38.1988068,-70.00009871,Nantucket,Massachusetts,US
41.81238524,-82.16980832,Sheffield Lake,Ohio,US
42.08350261,-115.0041789,Jackpot,Nevada,US
44.68631612,-104.4993628,Sundance,Wyoming,US
31.45674535,-70.1485657,Hamilton,Hamilton city,BM
31.97533303,-107.5062523,Columbus,New Mexico,US
31.03982756,-70.04665717,Hamilton,Hamilton city,BM
30.50069005,-70.5457821,Hamilton,Hamilton city,BM
41.91749731,-118.8707639,Winnemucca,Nevada,US
34.33775319,-70.35230446,Buxton,North Carolina,US
30.00133952,-104.9262975,Ojinaga,Chihuahua,MX
31.36228499,-70.06810494,Hamilton,Hamilton city,BM
37.1159364,-80.4058657,Christiansburg,Virginia,US
30.10682048,-84.38368363,Crawfordville,Florida,US
36.05471287,-110.4979888,First Mesa,Arizona,US
35.41766493,-73.21349078,Buxton,North Carolina,US
33.66953325,-93.85187064,Mineral Springs,Arkansas,US
39.72308306,-93.96412627,Hamilton,Missouri,US
42.40702637,-113.333496,Rupert,Idaho,US
36.97050361,-98.47773085,Kiowa,Kansas,US
32.48331898,-108.8387587,Lordsburg,New Mexico,US
33.64585616,-82.40395553,Appling,Georgia,US
44.28779814,-70.77682018,Bethel,Maine,US
47.4951816,-85.32069911,Newberry,Michigan,US
48.12367944,-88.192882,Eagle River,Michigan,US
46.76200655,-70.95133133,Saint-Henri,Quebec,CA
45.92959958,-106.0688591,Miles City,Montana,US
31.5186335,-73.45829799,Buxton,North Carolina,US
47.21133442,-72.44894904,Sainte-Thecle,Quebec,CA
49.80629147,-84.20689878,Hearst,Ontario,CA
30.07305074,-77.29266855,Cooper's Town,North Abaco,BS
31.9465282,-85.15390056,Eufaula,Alabama,US
30.82621087,-118.4242808,Santa Anita,Baja California,MX
31.29752215,-71.54572525,Buxton,North Carolina,US
39.00771999,-103.0435128,Hugo,Colorado,US
35.24084344,-87.36500207,Lawrenceburg,Tennessee,US
46.93725521,-115.3420071,Superior,Montana,US
31.40033183,-89.41832732,Rawls Springs,Mississippi,US
31.09677595,-99.39879891,Brady,Texas,US
30.77414309,-111.4911736,Altar,Sonora,MX
33.99160931,-100.8953269,Matador,Texas,US
37.76719518,-83.51209587,Campton,Kentucky,US
30.09348832,-82.69046647,Lake City,Florida,US
49.8611349,-106.7024881,Gravelbourg,Saskatchewan,CA
30.73686559,-80.19474051,Saint Simons Island,Georgia,US
48.85132545,-79.34453686,La Sarre,Quebec,CA
45.77666794,-91.43648316,Little Round Lake,Wisconsin,US
47.02696296,-90.71666412,Washburn,Wisconsin,US
30.23847585,-119.9009362,Avalon,California,US
49.92641617,-70.33724143,Saguenay,Quebec,CA
30.14701355,-70.63245864,Hamilton,Hamilton city,BM
49.92582695,-103.6324705,Weyburn,Saskatchewan,CA
47.57289948,-94.35526458,Walker,Minnesota,US
36.705451,-115.2396909,Nellis Air Force Base,Nevada,US
33.14920783,-109.3265768,Morenci,Arizona,US
30.60685407,-111.1724283,Santa Ana,Sonora,MX
30.00258386,-103.436912,Alpine,Texas,US
43.66870472,-72.18307484,Enfield,New Hampshire,US
46.34143453,-81.43697056,Espanola,Ontario,CA
47.89741521,-108.448569,Fort Belknap Agency,Montana,US
30.72109902,-76.87701061,Southport,North Carolina,US
32.50798252,-98.07710921,Oak Trail Shores,Texas,US
43.83433986,-103.3486352,Colonial Pine Hills,South Dakota,US
30.00128641,-74.20825479,Marsh Harbour,Central Abaco,BS
38.52311781,-119.7112154,Gardnerville Ranchos,Nevada,US
30.32969118,-84.45524318,Midway,Florida,US
38.99681923,-96.36876838,Alma,Kansas,US
44.52507746,-106.533995,Buffalo,Wyoming,US
43.90348828,-79.57393975,Vaughan,Ontario,CA
30.05799198,-87.56258586,Gulf Shores,Alabama,US
45.34725618,-95.66146331,Benson,Minnesota,US
31.07874662,-118.5589271,Santa Anita,Baja California,MX
30.72622827,-91.24724283,Jackson,Louisiana,US
43.35640391,-112.0577996,Shelley,Idaho,US
30.07460665,-70.46226542,Hamilton,Hamilton city,BM
42.30383932,-80.50922681,Lake City,Pennsylvania,US
40.44043886,-109.9087096,Roosevelt,Utah,US
37.01942776,-104.9275815,Trinidad,Colorado,US
33.9089679,-70.00143473,Hamilton,Hamilton city,BM
31.6398886,-90.61167664,Brookhaven,Mississippi,US
46.01798174,-109.7861652,Big Timber,Montana,US
47.48603718,-70.00192883,La Pocatiere,Quebec,CA
43.17001374,-101.4083262,Martin,South Dakota,US
31.06259413,-115.9389751,La Providencia,Baja California,MX
49.82540154,-76.25410042,Lebel-sur-Quevillon,Quebec,CA
30.16977502,-75.60152188,Cooper's Town,North Abaco,BS
46.01495119,-104.9706459,Ekalaka,Montana,US
41.86123425,-84.71053155,Reading,Michigan,US
30.49549364,-70.3687465,Hamilton,Hamilton city,BM
48.58628268,-70.36286582,Saguenay,Quebec,CA
32.53173679,-71.30469794,Buxton,North Carolina,US
45.86411865,-105.4550415,Broadus,Montana,US
38.15254829,-118.6178294,Hawthorne,Nevada,US
33.5378649,-72.65421548,Buxton,North Carolina,US
49.79095165,-70.02132584,Forestville,Quebec,CA
49.15285787,-119.5560324,Oliver,British Columbia,CA
35.33557205,-118.24842,Tehachapi,California,US
42.96183708,-99.889318,Springview,Nebraska,US
48.63679777,-70.62556184,Saguenay,Quebec,CA
40.57428255,-117.6421895,Winnemucca,Nevada,US
33.27818154,-82.3639859,Wrens,Georgia,US
30.36369832,-101.8466509,Iraan,Texas,US
49.91151364,-70.04465931,Forestville,Quebec,CA
35.19805501,-72.85422458,Buxton,North Carolina,US
31.6111294,-70.52513607,Hamilton,Hamilton city,BM
42.2501931,-71.68295882,Grafton,Massachusetts,US
33.56433368,-93.84305423,Texarkana,Arkansas,US
31.42305248,-73.33203984,Buxton,North Carolina,US
48.49078216,-70.06540762,La Malbaie,Quebec,CA
48.9386304,-80.64150876,Iroquois Falls,Ontario,CA
30.11387445,-100.8854316,Sonora,Texas,US
34.20103749,-119.3513578,Ventura,California,US
49.57661508,-112.521648,Coaldale,Alberta,CA
32.88996157,-107.6231322,Truth or Consequences,New Mexico,US
46.96875212,-111.0477099,White Sulphur Springs,Montana,US
30.06372873,-74.84776212,Marsh Harbour,Central Abaco,BS
48.9621221,-100.4465655,Bottineau,North Dakota,US
31.18946499,-115.6691879,Camalu,Baja California,MX
43.55859165,-70.22732724,South Portland,Maine,US
49.22489847,-91.07544189,Atikokan,Ontario,CA
34.54178408,-92.71540394,Haskell,Arkansas,US
39.92821609,-70.05236468,Nantucket,Massachusetts,US
32.83931505,-117.0781464,La Mesa,California,US
49.98973468,-79.09507665,La Sarre,Quebec,CA
30.46562795,-91.50934503,Maringouin,Louisiana,US
35.81303712,-80.72957094,Statesville,North Carolina,US
44.50015487,-71.13420675,Berlin,New Hampshire,US
31.53729701,-70.01415162,Hamilton,Hamilton city,BM
36.28322516,-70.20921991,Nantucket,Massachusetts,US
37.00458766,-89.38747315,Charleston,Missouri,US
43.34203979,-70.23414368,Old Orchard Beach,Maine,US
30.00465445,-118.7521078,Las Brisas,Baja California,MX
47.9565407,-119.8442475,Brewster,Washington,US
43.58541655,-116.0975843,Boise,Idaho,US
40.76834934,-109.3660589,Vernal,Utah,US
36.28098216,-119.7181618,Armona,California,US
31.70022065,-78.44924381,Isle of Palms,South Carolina,US
33.52337527,-87.56070452,Berry,Alabama,US
30.00003714,-111.4868764,Benjamin Hill,Sonora,MX
30.03795914,-70.00013937,Hamilton,Hamilton city,BM
48.7715572,-97.46026879,Cavalier,North Dakota,US
47.1267253,-118.3550112,Ritzville,Washington,US
46.76546718,-83.34874719,Thessalon,Ontario,CA
31.31630579,-86.52867009,Andalusia,Alabama,US
30.0061945,-106.4696079,Ejido Benito Juarez,Chihuahua,MX
33.45993705,-117.9611847,Newport Beach,California,US
37.94273596,-103.9521363,Fowler,Colorado,US
49.21668669,-119.8644908,Oliver,British Columbia,CA
35.03398515,-110.1008663,Holbrook,Arizona,US
41.02724186,-70.40619759,Edgartown,Massachusetts,US
30.08196746,-109.7882453,Los Hoyos,Sonora,MX
30.56360773,-95.93938739,Anderson,Texas,US
30.3860012,-84.08297014,Woodville,Florida,US
30.40069691,-111.8245121,Altar,Sonora,MX
45.46575825,-72.47004831,Waterloo,Quebec,CA
30.19312378,-82.70441153,Lake City,Florida,US
49.79314154,-89.14368826,Thunder Bay,Ontario,CA
30.27993993,-73.98972685,Marsh Harbour,Central Abaco,BS
32.85268488,-78.18309578,Long Beach,North Carolina,US
44.62506344,-71.40712495,Groveton,New Hampshire,US
30.00037263,-97.65771747,Lockhart,Texas,US
30.89521091,-70.78595305,Hamilton,Hamilton city,BM
30.43428052,-70.0025113,Hamilton,Hamilton city,BM
32.97626465,-119.1483136,Avalon,California,US
31.83455488,-70.42678565,Hamilton,Hamilton city,BM
30.22025066,-84.33173069,Crawfordville,Florida,US
31.47167861,-71.66874107,Buxton,North Carolina,US
30.03978506,-119.4625537,Santa Anita,Baja California,MX
37.90907218,-71.29625442,Southampton,New York,US
38.99973334,-97.75063957,Minneapolis,Kansas,US
30.01585197,-71.71929709,Marsh Harbour,Central Abaco,BS
37.18144666,-70.00003236,Nantucket,Massachusetts,US
31.41830319,-119.9661023,Avalon,California,US
30.00151737,-78.48329164,Ponce Inlet,Florida,US
32.74498673,-89.50141798,Carthage,Mississippi,US
39.06612778,-111.6755972,Centerfield,Utah,US
31.80846191,-102.1703344,Odessa,Texas,US
31.26126686,-70.17791774,Hamilton,Hamilton city,BM
30.2160323,-101.8683942,Sanderson,Texas,US
31.04510732,-115.2208225,San Felipe,Baja California,MX
43.87108599,-116.2298459,Eagle,Idaho,US
37.6601323,-72.94824026,Ocean City,Maryland,US
30.09151899,-98.97269547,Comfort,Texas,US
41.73836772,-70.35509877,West Barnstable,Massachusetts,US
30.3145175,-100.7700726,Sonora,Texas,US
45.13855397,-70.08827367,Kingfield,Maine,US
35.00730679,-116.886634,Barstow,California,US
32.36772952,-88.56683466,Marion,Mississippi,US
30.00268169,-76.97885216,Cooper's Town,North Abaco,BS
43.06389847,-79.95397134,Ancaster,Ontario,CA
31.45974551,-70.26167108,Hamilton,Hamilton city,BM
30.86442563,-73.54815533,Buxton,North Carolina,US
48.26288735,-119.6763395,Okanogan,Washington,US
49.84103199,-107.0038824,Gravelbourg,Saskatchewan,CA
48.23836981,-90.98728988,Grand Marais,Minnesota,US
46.92782881,-74.67370411,Riviere-Rouge,Quebec,CA
30.87710756,-70.26544945,Hamilton,Hamilton city,BM
41.04203664,-73.67471916,Glenville,Connecticut,US
45.88788318,-86.10639766,Manistique,Michigan,US
47.25825299,-75.1193668,Ferme-Neuve,Quebec,CA
49.57542711,-111.9416191,Taber,Alberta,CA
41.10654819,-96.26511856,Gretna,Nebraska,US
39.13077229,-112.5619122,Delta,Utah,US
30.33758817,-73.14386423,Marsh Harbour,Central Abaco,BS
44.36531389,-117.0522354,Weiser,Idaho,US
30.08451353,-80.02711522,Flagler Beach,Florida,US
37.9033208,-74.49726967,Ocean City,Maryland,US
37.24567967,-71.6125289,Brigantine,New Jersey,US
36.34126719,-115.0839083,Nellis Air Force Base,Nevada,US
33.02511203,-83.01033783,Sandersville,Georgia,US
32.48194883,-105.7222736,Boles Acres,New Mexico,US
31.4643644,-80.345021,Tybee Island,Georgia,US
31.01896502,-70.44834229,Hamilton,Hamilton city,BM
48.13493221,-119.0460688,Coulee Dam,Washington,US
45.2626255,-77.54571472,Bancroft,Ontario,CA
31.49011033,-73.37242592,Buxton,North Carolina,US
32.23434036,-113.9010913,Wellton,Arizona,US
42.55065098,-80.81993448,Aylmer,Ontario,CA
45.73145986,-72.7930694,Saint-Hyacinthe,Quebec,CA
35.27497582,-93.30779592,London,Arkansas,US
31.82514937,-77.63555053,Southport,North Carolina,US
38.19570865,-80.93680237,Summersville,West Virginia,US
34.00269479,-116.6307228,Morongo Valley,California,US
33.32153883,-70.00220593,Hamilton,Hamilton city,BM
45.22766712,-70.01737379,Kingfield,Maine,US
33.22937677,-70.11941915,Hamilton,Hamilton city,BM
48.60578145,-70.6327354,Saguenay,Quebec,CA
47.37542279,-77.68726149,Val-d'Or,Quebec,CA
31.43633839,-96.64797659,Groesbeck,Texas,US
30.0667257,-72.13541825,Marsh Harbour,Central Abaco,BS
30.68318549,-71.06673007,Buxton,North Carolina,US
49.56103422,-74.25501431,Chibougamau,Quebec,CA
32.25182489,-119.7617684,Avalon,California,US
30.40674011,-95.78682481,Magnolia,Texas,US
48.07386035,-70.73070087,Saguenay,Quebec,CA
39.34997171,-110.9948366,Huntington,Utah,US
32.1046676,-80.91971172,Wilmington Island,Georgia,US
37.08771955,-119.999991,Madera Acres,California,US
30.0663686,-112.1871471,La Libertad,Sonora,MX
33.65290861,-104.8076747,Roswell,New Mexico,US
46.14390048,-97.13106437,Sisseton,South Dakota,US
30.00002908,-104.2023928,Marfa,Texas,US
49.08448958,-79.38451972,La Sarre,Quebec,CA
49.92866828,-92.51377054,Dryden,Ontario,CA
30.00749284,-70.6035131,Hamilton,Hamilton city,BM
30.06054805,-111.1649867,Benjamin Hill,Sonora,MX
30.13259809,-95.42092814,Oak Ridge North,Texas,US
34.44090884,-103.5787625,Cannon Air Force Base,New Mexico,US
30.56883995,-109.5837811,Esqueda,Sonora,MX
48.01307612,-75.5002266,Ferme-Neuve,Quebec,CA
30.54580243,-78.58805157,Folly Beach,South Carolina,US
47.34813799,-76.53410642,Maniwaki,Quebec,CA
40.72706691,-76.07628032,New Philadelphia,Pennsylvania,US
40.06042585,-102.6018179,Yuma,Colorado,US
49.43523284,-70.59861869,Saguenay,Quebec,CA
43.94876965,-71.97071361,Haverhill,New Hampshire,US
30.70408411,-79.71582333,Saint Simons Island,Georgia,US
30.06621911,-70.20547672,Hamilton,Hamilton city,BM
30.04502354,-118.9338775,Rodolfo Sanchez Taboada,Baja California,MX
30.38976478,-114.2724073,San Felipe,Baja California,MX
30.09492535,-91.93067876,Cade,Louisiana,US
49.00449676,-116.6404823,Creston,British Columbia,CA
30.07819005,-83.82326198,Perry,Florida,US
31.52016208,-70.01395758,Hamilton,Hamilton city,BM
36.61888091,-98.42145097,Cherokee,Oklahoma,US
31.81184818,-70.68922897,Hamilton,Hamilton city,BM
42.37209325,-80.92345078,Aylmer,Ontario,CA
41.57636939,-74.08695535,Orange Lake,New York,US
38.13373998,-96.15309038,Emporia,Kansas,US
47.52741843,-115.6839118,Wallace,Idaho,US
33.07798315,-112.2958844,Maricopa,Arizona,US
33.55119829,-74.9036858,Buxton,North Carolina,US
33.59566936,-77.40818048,Kure Beach,North Carolina,US
48.83034155,-78.27167059,Amos,Quebec,CA
42.75368518,-115.1283321,Glenns Ferry,Idaho,US
42.60586914,-70.50596033,Rockport,Massachusetts,US
49.37534591,-87.12284376,Greenstone,Ontario,CA
30.17853587,-70.12723462,Hamilton,Hamilton city,BM
47.73719251,-74.76785618,Ferme-Neuve,Quebec,CA
47.73579719,-104.2854423,Sidney,Montana,US
44.05069817,-74.48908469,Tupper Lake,New York,US
40.16804445,-72.83133759,Bellport,New York,US
39.61276813,-79.53761648,Terra Alta,West Virginia,US
43.03005169,-119.2734076,Hines,Oregon,US
34.82700772,-119.6976146,Mission Canyon,California,US
30.9590318,-73.22849705,Buxton,North Carolina,US
35.3542252,-83.37057203,Bryson City,North Carolina,US
30.66959281,-116.8563197,Las Brisas,Baja California,MX
45.75548005,-83.7692941,Rogers City,Michigan,US
35.96687115,-70.02674229,Nantucket,Massachusetts,US
30.15837424,-70.52644838,Hamilton,Hamilton city,BM
30.02394747,-73.0881157,Marsh Harbour,Central Abaco,BS
45.03040538,-76.62522872,Perth,Ontario,CA
44.32309555,-71.36907529,Jefferson,New Hampshire,US
49.99995645,-72.23654341,Dolbeau-Mistassini,Quebec,CA
30.5676865,-82.36568446,Macclenny,Florida,US
30.00312832,-86.35467722,Miramar Beach,Florida,US
30.02069196,-101.6720456,Sanderson,Texas,US
30.12465441,-113.1391523,La Libertad,Sonora,MX
41.46413802,-118.0614625,Winnemucca,Nevada,US
46.30248995,-105.0461522,Terry,Montana,US
31.36829866,-118.2201902,Santa Anita,Baja California,MX
44.52338545,-70.31509806,Canton,Maine,US
30.03447378,-70.09439083,Hamilton,Hamilton city,BM
42.44668287,-109.9698425,Marbleton,Wyoming,US
45.4010783,-77.30251305,Pembroke,Ontario,CA
43.29653721,-81.42234067,South Huron,Ontario,CA
42.49305331,-83.46156242,Novi,Michigan,US
45.27419127,-117.9254385,Union,Oregon,US
42.55316202,-102.8766139,Chadron,Nebraska,US
30.01377743,-74.43784434,Marsh Harbour,Central Abaco,BS
49.93628049,-72.75225126,Albanel,Quebec,CA
31.16809537,-81.4084111,Saint Simon Mills,Georgia,US
47.45323806,-82.12923807,Elliot Lake,Ontario,CA
30.04555661,-78.17346796,Merritt Island,Florida,US
49.87589467,-116.177357,Kimberley,British Columbia,CA
32.50113887,-89.83598673,Pelahatchie,Mississippi,US
31.28398836,-75.79471095,Kure Beach,North Carolina,US
32.55644625,-77.84420047,Southport,North Carolina,US
32.16116547,-94.61755657,Henderson,Texas,US
30.07127424,-112.3785445,La Libertad,Sonora,MX
43.43750921,-117.8033489,Vale,Oregon,US
37.6630738,-102.7783293,Springfield,Colorado,US
36.37781605,-110.1856796,Kayenta,Arizona,US
44.46907147,-96.11981179,Ivanhoe,Minnesota,US
39.62762438,-115.7943359,Eureka,Nevada,US
36.3778513,-70.8710888,Brigantine,New Jersey,US
45.56241668,-78.67937576,Huntsville,Ontario,CA
36.87893053,-113.6568051,Saint George,Utah,US
49.60813869,-97.28157976,Niverville,Manitoba,CA
30.58561156,-117.3976231,Las Brisas,Baja California,MX
30.18647645,-73.29014899,Marsh Harbour,Central Abaco,BS
37.03038419,-75.78552507,Virginia Beach,Virginia,US
30.02656803,-114.6758615,San Felipe,Baja California,MX
47.24031909,-70.61620061,Baie-Saint-Paul,Quebec,CA
31.56317886,-70.05354197,Hamilton,Hamilton city,BM
39.03640572,-112.8504605,Delta,Utah,US
49.20655608,-70.19175263,Saguenay,Quebec,CA
36.27548009,-77.90450967,Red Oak,North Carolina,US
33.23412517,-74.3512477,Buxton,North Carolina,US
39.91691761,-74.92575118,Ramblewood,New Jersey,US
46.94228382,-113.0947853,Lincoln,Montana,US
30.12632698,-105.2377506,Ojinaga,Chihuahua,MX
32.19712296,-96.56451254,Corsicana,Texas,US
42.88865929,-70.24281936,Rockport,Massachusetts,US
49.7951128,-103.8916833,Weyburn,Saskatchewan,CA
31.24988945,-70.37713497,Hamilton,Hamilton city,BM
47.42231914,-84.93438338,Sault Ste. Marie,Ontario,CA
49.96827452,-82.43480916,Kapuskasing,Ontario,CA
30.64242976,-70.2112277,Hamilton,Hamilton city,BM
30.58655863,-72.65716433,Buxton,North Carolina,US
41.57998055,-70.28706125,Hyannis,Massachusetts,US
